year,quarter,domain,technology,region,demand_index,median_salary,hiring_velocity,attrition_rate_est,remote_ratio
2025,4,Retail,DevOps,India,21.18,108493.36,0.769,0.155,0.351
2025,4,Retail,DevOps,,27.48,155484.98,0.745,0.198,0.408
2025,4,Retail,DataSci,NA,51.23,177089.54,0.522,0.136,0.497
2025,4,Retail,DataSci,EU,39.51,139996.93,0.678,0.173,0.458
2025,4,Retail,DataSci,APAC,31.46,104684.89,0.536,0.168,0.409
2025,4,Retail,DataSci,India,22.73,75797.92,0.757,0.146,0.513
2025,4,Retail,DataSci,,33.12,103661.09,0.512,0.174,0.496
2025,4,Retail,MLE,NA,55.96,235698.37,0.539,0.191,0.487
2025,4,Retail,MLE,EU,39.5,180771.01,0.524,0.19,0.346
2025,4,Retail,MLE,APAC,32.31,141143.29,0.691,0.187,0.424
2025,4,Retail,MLE,India,22.52,97367.12,0.537,0.157,0.355
2025,4,Retail,MLE,,32.17,141822.11,0.676,0.147,0.404
2025,4,Retail,QA-Automation,NA,30.63,170369.49,0.517,0.188,0.462
2025,4,Retail,QA-Automation,EU,24.34,130952.88,0.598,0.184,0.496
2025,4,Retail,QA-Automation,APAC,19.2,97985.74,0.772,0.185,0.426
2025,4,Retail,QA-Automation,India,12.37,71838.17,0.767,0.18,0.383
2025,4,Retail,QA-Automation,,19.55,98355.57,0.53,0.183,0.338
2025,4,Retail,Kubernetes,NA,35.41,246525.15,0.587,0.172,0.469
2025,4,Retail,Kubernetes,EU,26.87,186662.74,0.707,0.139,0.405
2025,4,Retail,Kubernetes,APAC,20.38,145164.47,0.784,0.165,0.518
2025,4,Retail,Kubernetes,India,15.1,100069.49,0.662,0.163,0.482
2025,4,Retail,Kubernetes,,23.68,144586.74,0.568,0.19,0.384
2026,1,Healthcare,Python,NA,40.57,256836.96,0.617,0.141,0.407
2026,1,Healthcare,Python,EU,29.71,198178.49,0.719,0.17,0.401
2026,1,Healthcare,Python,APAC,23.28,148924.66,0.766,0.181,0.474
2026,1,Healthcare,Python,India,16.66,103391.8,0.51,0.181,0.43
2026,1,Healthcare,Python,,22.44,150907.23,0.618,0.146,0.467
2026,1,Healthcare,Java,NA,48.29,179074.9,0.685,0.153,0.362
2026,1,Healthcare,Java,EU,39.91,137063.41,0.54,0.161,0.398
2026,1,Healthcare,Java,APAC,29.75,103470.11,0.557,0.197,0.376
2026,1,Healthcare,Java,India,20.48,73942.19,0.516,0.188,0.41
2026,1,Healthcare,Java,,28.18,102653.56,0.578,0.209,0.376
2026,1,Healthcare,AWS,NA,49.38,182169.17,0.762,0.155,0.416
2026,1,Healthcare,AWS,EU,38.6,139575.3,0.521,0.169,0.464
2026,1,Healthcare,AWS,APAC,31.65,106502.7,0.682,0.194,0.45
2026,1,Healthcare,AWS,India,19.48,73692.08,0.55,0.18,0.398
2026,1,Healthcare,AWS,,28.43,110178.0,0.513,0.197,0.399
2026,1,Healthcare,Azure,NA,57.81,214858.92,0.59,0.204,0.457
2026,1,Healthcare,Azure,EU,42.29,164225.6,0.613,0.183,0.499
2026,1,Healthcare,Azure,APAC,34.92,125653.86,0.769,0.202,0.365
2026,1,Healthcare,Azure,India,22.2,87404.89,0.694,0.167,0.414
2026,1,Healthcare,Azure,,31.82,126798.52,0.5,0.206,0.365
2026,1,Healthcare,React,NA,51.46,186202.15,0.645,0.148,0.515
2026,1,Healthcare,React,EU,38.01,144382.74,0.581,0.146,0.442
2026,1,Healthcare,React,APAC,31.36,109738.31,0.542,0.199,0.445
2026,1,Healthcare,React,India,22.1,73638.77,0.649,0.155,0.537
2026,1,Healthcare,React,,32.19,108471.42,0.542,0.195,0.373
2026,1,Healthcare,DevOps,NA,48.42,268212.11,0.5,0.148,0.409
2026,1,Healthcare,DevOps,EU,35.69,204011.66,0.518,0.18,0.536
2026,1,Healthcare,DevOps,APAC,28.16,158194.69,0.646,0.172,0.48
2026,1,Healthcare,DevOps,India,20.63,107982.99,0.64,0.159,0.503
2026,1,Healthcare,DevOps,,29.13,159955.75,0.772,0.15,0.441
2026,1,Healthcare,DataSci,NA,53.68,179037.34,0.767,0.193,0.361
2026,1,Healthcare,DataSci,EU,39.07,138000.11,0.749,0.187,0.422
2026,1,Healthcare,DataSci,APAC,30.74,105694.72,0.642,0.205,0.402
2026,1,Healthcare,DataSci,India,22.48,73868.11,0.55,0.205,0.453
2026,1,Healthcare,DataSci,,30.07,107413.43,0.754,0.141,0.514
2026,1,Healthcare,MLE,NA,54.21,237768.41,0.769,0.208,0.474
2026,1,Healthcare,MLE,EU,43.18,184324.47,0.61,0.154,0.512
2026,1,Healthcare,MLE,APAC,32.07,142123.45,0.646,0.208,0.538
2026,1,Healthcare,MLE,India,24.41,95599.33,0.626,0.209,0.503
2026,1,Healthcare,MLE,,33.39,137855.21,0.606,0.158,0.419
2026,1,Healthcare,QA-Automation,NA,33.91,168681.24,0.741,0.185,0.5
2026,1,Healthcare,QA-Automation,EU,25.88,128978.61,0.701,0.171,0.536
2026,1,Healthcare,QA-Automation,APAC,17.81,100721.84,0.626,0.166,0.354
2026,1,Healthcare,QA-Automation,India,13.8,69300.82,0.649,0.142,0.408
2026,1,Healthcare,QA-Automation,,19.12,99832.62,0.565,0.156,0.482
2026,1,Healthcare,Kubernetes,NA,38.36,251202.72,0.667,0.159,0.548
2026,1,Healthcare,Kubernetes,EU,30.14,192691.27,0.605,0.15,0.369
2026,1,Healthcare,Kubernetes,APAC,22.12,147123.08,0.779,0.178,0.416
2026,1,Healthcare,Kubernetes,India,14.13,105206.36,0.715,0.192,0.492
2026,1,Healthcare,Kubernetes,,20.13,145261.34,0.742,0.205,0.457
2026,1,Insurance,Python,NA,37.07,255172.1,0.734,0.206,0.548
2026,1,Insurance,Python,EU,30.62,195369.52,0.574,0.149,0.509
2026,1,Insurance,Python,APAC,22.15,148763.58,0.587,0.205,0.378
2026,1,Insurance,Python,India,14.95,106814.18,0.627,0.148,0.524
2026,1,Insurance,Python,,24.07,153412.66,0.722,0.207,0.396
2026,1,Insurance,Java,NA,49.36,177215.87,0.643,0.182,0.502
2026,1,Insurance,Java,EU,36.69,136396.84,0.769,0.204,0.389
2026,1,Insurance,Java,APAC,27.6,103326.07,0.64,0.169,0.394
2026,1,Insurance,Java,India,19.62,72074.78,0.718,0.191,0.368
2026,1,Insurance,Java,,27.82,105657.57,0.761,0.163,0.382
2026,1,Insurance,AWS,NA,51.44,186411.37,0.558,0.165,0.351
2026,1,Insurance,AWS,EU,40.84,139900.36,0.681,0.179,0.415
2026,1,Insurance,AWS,APAC,28.46,106703.94,0.527,0.171,0.524
2026,1,Insurance,AWS,India,22.03,74117.25,0.621,0.149,0.5
2026,1,Insurance,AWS,,29.94,109266.28,0.506,0.163,0.494
2026,1,Insurance,Azure,NA,55.24,213964.14,0.723,0.145,0.411
2026,1,Insurance,Azure,EU,44.71,164734.93,0.5,0.145,0.386
2026,1,Insurance,Azure,APAC,31.63,122096.57,0.694,0.147,0.4
2026,1,Insurance,Azure,India,22.48,86700.78,0.746,0.195,0.364
2026,1,Insurance,Azure,,31.75,124628.14,0.656,0.17,0.476
2026,1,Insurance,React,NA,51.01,183053.79,0.724,0.174,0.508
2026,1,Insurance,React,EU,39.56,140309.4,0.61,0.166,0.387
2026,1,Insurance,React,APAC,32.31,111700.55,0.586,0.208,0.449
2026,1,Insurance,React,India,22.08,78688.66,0.741,0.2,0.422
2026,1,Insurance,React,,28.97,108032.36,0.762,0.198,0.38
2026,1,Insurance,DevOps,NA,51.11,267416.74,0.64,0.186,0.515
2026,1,Insurance,DevOps,EU,38.56,202623.3,0.632,0.156,0.487
2026,1,Insurance,DevOps,APAC,27.48,159800.86,0.519,0.176,0.528
2026,1,Insurance,DevOps,India,21.5,107111.4,0.603,0.178,0.536
2026,1,Insurance,DevOps,,28.44,157656.97,0.598,0.18,0.425
2026,1,Insurance,DataSci,NA,52.21,183292.74,0.724,0.187,0.382
2026,1,Insurance,DataSci,EU,42.3,139467.84,0.658,0.2,0.47
2026,1,Insurance,DataSci,APAC,32.01,103942.65,0.508,0.209,0.411
2026,1,Insurance,DataSci,India,22.28,73674.16,0.674,0.189,0.526
2026,1,Insurance,DataSci,,30.13,103884.65,0.5,0.167,0.413
2026,1,Insurance,MLE,NA,55.08,240775.82,0.627,0.176,0.354
2026,1,Insurance,MLE,EU,42.57,182842.55,0.606,0.208,0.432
2026,1,Insurance,MLE,APAC,31.71,138523.1,0.753,0.205,0.438
2026,1,Insurance,MLE,India,21.57,95852.66,0.5,0.146,0.405
2026,1,Insurance,MLE,,31.05,140006.74,0.574,0.209,0.525
2026,1,Insurance,QA-Automation,NA,31.25,167819.74,0.605,0.161,0.372
2026,1,Insurance,QA-Automation,EU,26.4,130673.18,0.558,0.165,0.466
2026,1,Insurance,QA-Automation,APAC,18.47,100457.86,0.626,0.142,0.501
2026,1,Insurance,QA-Automation,India,12.0,68709.38,0.702,0.143,0.438
2026,1,Insurance,QA-Automation,,18.63,100627.59,0.722,0.182,0.445
2026,1,Insurance,Kubernetes,NA,39.42,246530.6,0.727,0.148,0.417
2026,1,Insurance,Kubernetes,EU,30.45,190743.59,0.6,0.192,0.416
2026,1,Insurance,Kubernetes,APAC,20.67,144437.9,0.652,0.196,0.428
2026,1,Insurance,Kubernetes,India,15.93,102631.41,0.721,0.163,0.526
2026,1,Insurance,Kubernetes,,22.86,147393.82,0.604,0.197,0.351
2026,1,FinTech,Python,NA,39.35,256173.95,0.619,0.147,0.442
2026,1,FinTech,Python,EU,28.62,198664.77,0.746,0.177,0.441
2026,1,FinTech,Python,APAC,21.7,148328.9,0.603,0.19,0.407
2026,1,FinTech,Python,India,17.01,105809.65,0.52,0.162,0.491
2026,1,FinTech,Python,,22.96,149772.39,0.57,0.187,0.511
2026,1,FinTech,Java,NA,51.39,180773.24,0.723,0.192,0.373
2026,1,FinTech,Java,EU,36.59,135472.57,0.735,0.171,0.403
2026,1,FinTech,Java,APAC,30.05,107685.03,0.722,0.187,0.36
2026,1,FinTech,Java,India,19.79,72753.99,0.564,0.188,0.428
2026,1,FinTech,Java,,29.23,107191.9,0.56,0.204,0.505
2026,1,FinTech,AWS,NA,49.49,182656.71,0.669,0.204,0.467
2026,1,FinTech,AWS,EU,39.96,141706.04,0.693,0.159,0.477
2026,1,FinTech,AWS,APAC,30.84,109261.7,0.729,0.151,0.398
2026,1,FinTech,AWS,India,21.34,77481.53,0.779,0.188,0.479
2026,1,FinTech,AWS,,28.26,108648.73,0.613,0.194,0.466
2026,1,FinTech,Azure,NA,56.73,210193.97,0.51,0.169,0.389
2026,1,FinTech,Azure,EU,42.37,160293.66,0.777,0.171,0.353
2026,1,FinTech,Azure,APAC,31.68,122929.74,0.722,0.197,0.502
2026,1,FinTech,Azure,India,24.07,88715.02,0.724,0.146,0.388
2026,1,FinTech,Azure,,34.17,125735.72,0.547,0.175,0.367
2026,1,FinTech,React,NA,50.11,188313.0,0.639,0.187,0.426
2026,1,FinTech,React,EU,39.41,142125.95,0.555,0.186,0.436
2026,1,FinTech,React,APAC,29.88,110696.75,0.729,0.19,0.483
2026,1,FinTech,React,India,22.06,76652.09,0.529,0.201,0.485
2026,1,FinTech,React,,32.24,106538.85,0.5,0.178,0.523
2026,1,FinTech,DevOps,NA,49.21,267767.09,0.567,0.194,0.517
2026,1,FinTech,DevOps,EU,35.92,201845.79,0.5,0.165,0.455
2026,1,FinTech,DevOps,APAC,30.49,159938.02,0.668,0.153,0.548
2026,1,FinTech,DevOps,India,18.55,109133.93,0.617,0.179,0.358
2026,1,FinTech,DevOps,,27.2,155455.26,0.748,0.185,0.531
2026,1,FinTech,DataSci,NA,53.44,181187.71,0.687,0.196,0.489
2026,1,FinTech,DataSci,EU,41.89,135927.77,0.635,0.209,0.392
2026,1,FinTech,DataSci,APAC,31.29,107608.93,0.5,0.201,0.362
2026,1,FinTech,DataSci,India,21.41,76341.64,0.762,0.148,0.45
2026,1,FinTech,DataSci,,32.21,104678.64,0.641,0.143,0.52
2026,1,FinTech,MLE,NA,55.99,239004.6,0.596,0.15,0.413
2026,1,FinTech,MLE,EU,41.74,184990.12,0.724,0.165,0.408
2026,1,FinTech,MLE,APAC,31.19,141481.92,0.562,0.141,0.467
2026,1,FinTech,MLE,India,21.96,96870.7,0.643,0.152,0.491
2026,1,FinTech,MLE,,33.78,141481.56,0.751,0.151,0.353
2026,1,FinTech,QA-Automation,NA,31.9,169595.83,0.663,0.183,0.522
2026,1,FinTech,QA-Automation,EU,25.23,130885.13,0.729,0.2,0.505
2026,1,FinTech,QA-Automation,APAC,20.27,100422.89,0.75,0.177,0.461
2026,1,FinTech,QA-Automation,India,15.1,70396.16,0.755,0.158,0.539
2026,1,FinTech,QA-Automation,,19.95,102423.5,0.558,0.145,0.481
2026,1,FinTech,Kubernetes,NA,38.9,247815.67,0.778,0.199,0.362
2026,1,FinTech,Kubernetes,EU,29.05,191737.07,0.676,0.169,0.443
2026,1,FinTech,Kubernetes,APAC,20.67,145247.46,0.559,0.164,0.486
2026,1,FinTech,Kubernetes,India,16.27,102488.71,0.549,0.19,0.431
2026,1,FinTech,Kubernetes,,21.29,147566.42,0.737,0.192,0.354
2026,1,Manufacturing,Python,NA,39.47,258719.59,0.64,0.159,0.371
2026,1,Manufacturing,Python,EU,30.64,197606.19,0.711,0.162,0.405
2026,1,Manufacturing,Python,APAC,21.83,150646.77,0.636,0.179,0.367
2026,1,Manufacturing,Python,India,15.26,102996.42,0.639,0.19,0.46
2026,1,Manufacturing,Python,,23.04,148871.53,0.75,0.164,0.511
2026,1,Manufacturing,Java,NA,50.83,179163.91,0.66,0.154,0.506
2026,1,Manufacturing,Java,EU,38.89,134029.68,0.609,0.161,0.37
2026,1,Manufacturing,Java,APAC,27.81,102529.18,0.529,0.16,0.354
2026,1,Manufacturing,Java,India,22.57,74361.31,0.735,0.194,0.451
2026,1,Manufacturing,Java,,30.43,104642.04,0.696,0.18,0.547
2026,1,Manufacturing,AWS,NA,53.05,184563.26,0.5,0.166,0.536
2026,1,Manufacturing,AWS,EU,38.15,139496.81,0.773,0.182,0.427
2026,1,Manufacturing,AWS,APAC,28.34,108687.49,0.735,0.168,0.389
2026,1,Manufacturing,AWS,India,19.54,72973.45,0.758,0.188,0.486
2026,1,Manufacturing,AWS,,31.92,106903.36,0.5,0.153,0.453
2026,1,Manufacturing,Azure,NA,56.94,214860.54,0.593,0.2,0.428
2026,1,Manufacturing,Azure,EU,44.81,162425.79,0.513,0.147,0.408
2026,1,Manufacturing,Azure,APAC,31.5,127395.35,0.686,0.182,0.423
2026,1,Manufacturing,Azure,India,23.83,84632.5,0.58,0.2,0.43
2026,1,Manufacturing,Azure,,31.95,124301.37,0.614,0.171,0.406
2026,1,Manufacturing,React,NA,51.84,185597.05,0.601,0.162,0.392
2026,1,Manufacturing,React,EU,38.55,142887.15,0.745,0.161,0.354
2026,1,Manufacturing,React,APAC,29.07,108081.99,0.65,0.149,0.496
2026,1,Manufacturing,React,India,22.36,77147.43,0.575,0.148,0.401
2026,1,Manufacturing,React,,31.26,112349.6,0.664,0.187,0.426
2026,1,Manufacturing,DevOps,NA,51.14,269312.54,0.501,0.154,0.506
2026,1,Manufacturing,DevOps,EU,37.05,203883.97,0.592,0.178,0.441
2026,1,Manufacturing,DevOps,APAC,28.15,156573.3,0.744,0.148,0.516
2026,1,Manufacturing,DevOps,India,19.96,109392.42,0.712,0.146,0.495
2026,1,Manufacturing,DevOps,,29.4,159706.14,0.558,0.142,0.537
2026,1,Manufacturing,DataSci,NA,52.73,180297.52,0.628,0.194,0.471
2026,1,Manufacturing,DataSci,EU,41.69,139440.36,0.573,0.203,0.462
2026,1,Manufacturing,DataSci,APAC,31.73,106694.03,0.59,0.2,0.538
2026,1,Manufacturing,DataSci,India,20.84,72507.9,0.771,0.171,0.517
2026,1,Manufacturing,DataSci,,32.71,106206.81,0.521,0.202,0.527
2026,1,Manufacturing,MLE,NA,52.91,237518.6,0.585,0.188,0.528
2026,1,Manufacturing,MLE,EU,41.09,182472.6,0.69,0.203,0.503
2026,1,Manufacturing,MLE,APAC,30.85,141698.48,0.633,0.156,0.365
2026,1,Manufacturing,MLE,India,22.25,95912.72,0.766,0.151,0.463
2026,1,Manufacturing,MLE,,32.95,142550.89,0.632,0.204,0.38
2026,1,Manufacturing,QA-Automation,NA,31.98,171984.5,0.773,0.19,0.469
2026,1,Manufacturing,QA-Automation,EU,25.9,127913.04,0.626,0.189,0.463
2026,1,Manufacturing,QA-Automation,APAC,20.01,102367.8,0.579,0.179,0.488
2026,1,Manufacturing,QA-Automation,India,12.5,69165.64,0.538,0.191,0.41
2026,1,Manufacturing,QA-Automation,,18.05,100585.06,0.686,0.191,0.39
2026,1,Manufacturing,Kubernetes,NA,37.94,247089.88,0.669,0.169,0.362
2026,1,Manufacturing,Kubernetes,EU,27.92,191782.57,0.715,0.193,0.512
2026,1,Manufacturing,Kubernetes,APAC,24.04,144257.05,0.605,0.16,0.355
2026,1,Manufacturing,Kubernetes,India,13.49,102479.49,0.743,0.156,0.404
2026,1,Manufacturing,Kubernetes,,20.46,145535.04,0.599,0.182,0.413
2026,1,Public Sector,Python,NA,38.93,257981.36,0.621,0.178,0.526
2026,1,Public Sector,Python,EU,28.65,194424.53,0.763,0.201,0.53
2026,1,Public Sector,Python,APAC,23.48,154279.46,0.704,0.203,0.462
2026,1,Public Sector,Python,India,14.64,105299.56,0.74,0.142,0.363
2026,1,Public Sector,Python,,21.38,152051.23,0.774,0.171,0.431
2026,1,Public Sector,Java,NA,49.01,180214.36,0.723,0.195,0.487
2026,1,Public Sector,Java,EU,37.36,134790.51,0.503,0.199,0.418
2026,1,Public Sector,Java,APAC,28.53,107666.23,0.621,0.175,0.43
2026,1,Public Sector,Java,India,22.38,70999.88,0.656,0.179,0.362
2026,1,Public Sector,Java,,31.43,104212.96,0.528,0.175,0.461
2026,1,Public Sector,AWS,NA,50.1,185174.35,0.5,0.186,0.423
2026,1,Public Sector,AWS,EU,40.64,139540.2,0.668,0.196,0.458
2026,1,Public Sector,AWS,APAC,29.85,110854.71,0.653,0.151,0.365
2026,1,Public Sector,AWS,India,20.11,77734.1,0.562,0.151,0.437
2026,1,Public Sector,AWS,,29.34,110398.62,0.754,0.186,0.414
2026,1,Public Sector,Azure,NA,54.96,209996.91,0.537,0.171,0.524
2026,1,Public Sector,Azure,EU,42.14,161340.05,0.686,0.183,0.501
2026,1,Public Sector,Azure,APAC,32.24,124615.59,0.745,0.171,0.452
2026,1,Public Sector,Azure,India,23.1,85432.43,0.744,0.195,0.393
2026,1,Public Sector,Azure,,33.99,123414.82,0.531,0.201,0.368
2026,1,Public Sector,React,NA,52.74,187187.12,0.763,0.185,0.517
2026,1,Public Sector,React,EU,38.31,140921.21,0.699,0.183,0.47
2026,1,Public Sector,React,APAC,30.97,110443.88,0.683,0.148,0.493
2026,1,Public Sector,React,India,21.11,77041.53,0.51,0.153,0.449
2026,1,Public Sector,React,,31.17,106880.89,0.572,0.195,0.375
2026,1,Public Sector,DevOps,NA,49.12,264746.85,0.567,0.143,0.419
2026,1,Public Sector,DevOps,EU,37.15,206138.01,0.702,0.164,0.421
2026,1,Public Sector,DevOps,APAC,29.82,156137.7,0.718,0.167,0.446
2026,1,Public Sector,DevOps,India,19.39,112353.14,0.634,0.199,0.514
2026,1,Public Sector,DevOps,,28.41,155894.2,0.685,0.143,0.379
2026,1,Public Sector,DataSci,NA,52.67,181280.15,0.734,0.151,0.383
2026,1,Public Sector,DataSci,EU,39.94,141327.79,0.523,0.162,0.509
2026,1,Public Sector,DataSci,APAC,30.37,107659.41,0.779,0.192,0.532
2026,1,Public Sector,DataSci,India,21.78,75543.4,0.525,0.205,0.413
2026,1,Public Sector,DataSci,,29.55,104213.29,0.706,0.146,0.474
2026,1,Public Sector,MLE,NA,54.76,237030.23,0.66,0.157,0.446
2026,1,Public Sector,MLE,EU,43.18,179969.34,0.762,0.19,0.546
2026,1,Public Sector,MLE,APAC,33.27,140903.57,0.756,0.201,0.446
2026,1,Public Sector,MLE,India,24.0,99194.91,0.56,0.208,0.531
2026,1,Public Sector,MLE,,31.26,140220.13,0.602,0.176,0.361
2026,1,Public Sector,QA-Automation,NA,32.17,168788.55,0.546,0.164,0.425
2026,1,Public Sector,QA-Automation,EU,25.59,131201.6,0.622,0.185,0.481
2026,1,Public Sector,QA-Automation,APAC,19.05,97353.91,0.74,0.208,0.493
2026,1,Public Sector,QA-Automation,India,13.3,69670.97,0.702,0.183,0.518
2026,1,Public Sector,QA-Automation,,19.54,102234.17,0.585,0.171,0.512
2026,1,Public Sector,Kubernetes,NA,36.07,251642.28,0.615,0.195,0.493
2026,1,Public Sector,Kubernetes,EU,28.6,187463.46,0.625,0.141,0.489
2026,1,Public Sector,Kubernetes,APAC,23.7,145749.53,0.616,0.153,0.424
2026,1,Public Sector,Kubernetes,India,17.02,104225.31,0.696,0.175,0.526
2026,1,Public Sector,Kubernetes,,22.72,146818.8,0.5,0.171,0.505
2026,1,Energy,Python,NA,39.45,255818.89,0.67,0.208,0.403
2026,1,Energy,Python,EU,28.11,196725.5,0.678,0.199,0.461
2026,1,Energy,Python,APAC,22.37,150988.76,0.546,0.156,0.547
2026,1,Energy,Python,India,14.63,103588.86,0.746,0.175,0.408
2026,1,Energy,Python,,22.5,149804.18,0.761,0.187,0.462
2026,1,Energy,Java,NA,52.09,180795.16,0.553,0.168,0.447
2026,1,Energy,Java,EU,38.08,134672.91,0.715,0.198,0.486
2026,1,Energy,Java,APAC,28.09,105076.7,0.505,0.167,0.401
2026,1,Energy,Java,India,22.4,70928.18,0.556,0.166,0.497
2026,1,Energy,Java,,31.02,103799.25,0.608,0.185,0.351
2026,1,Energy,AWS,NA,52.16,184447.51,0.518,0.159,0.48
2026,1,Energy,AWS,EU,40.8,142366.08,0.53,0.154,0.405
2026,1,Energy,AWS,APAC,28.85,105584.34,0.738,0.174,0.439
2026,1,Energy,AWS,India,19.77,74642.35,0.677,0.16,0.411
2026,1,Energy,AWS,,32.01,107220.23,0.713,0.177,0.447
2026,1,Energy,Azure,NA,55.12,212169.08,0.52,0.203,0.391
2026,1,Energy,Azure,EU,42.86,164023.48,0.506,0.185,0.382
2026,1,Energy,Azure,APAC,33.01,126162.75,0.674,0.198,0.457
2026,1,Energy,Azure,India,24.49,89813.77,0.643,0.149,0.535
2026,1,Energy,Azure,,34.5,125124.55,0.757,0.198,0.438
2026,1,Energy,React,NA,50.0,187387.24,0.526,0.174,0.417
2026,1,Energy,React,EU,39.65,142411.3,0.729,0.17,0.393
2026,1,Energy,React,APAC,30.68,110139.96,0.701,0.208,0.39
2026,1,Energy,React,India,20.63,77602.08,0.572,0.201,0.512
2026,1,Energy,React,,28.86,110668.8,0.648,0.17,0.419
2026,1,Energy,DevOps,NA,49.89,269561.36,0.628,0.206,0.475
2026,1,Energy,DevOps,EU,38.91,206859.0,0.776,0.149,0.51
2026,1,Energy,DevOps,APAC,27.46,158145.19,0.539,0.2,0.443
2026,1,Energy,DevOps,India,20.73,109837.05,0.688,0.164,0.494
2026,1,Energy,DevOps,,27.64,159051.19,0.598,0.181,0.373
2026,1,Energy,DataSci,NA,54.67,182791.53,0.737,0.174,0.42
2026,1,Energy,DataSci,EU,38.91,136071.46,0.52,0.185,0.436
2026,1,Energy,DataSci,APAC,30.47,104839.99,0.511,0.172,0.388
2026,1,Energy,DataSci,India,20.04,76621.33,0.77,0.175,0.385
2026,1,Energy,DataSci,,30.06,108887.88,0.683,0.151,0.479
2026,1,Energy,MLE,NA,55.99,241206.15,0.557,0.166,0.521
2026,1,Energy,MLE,EU,42.84,181714.86,0.578,0.171,0.405
2026,1,Energy,MLE,APAC,33.23,143215.98,0.689,0.144,0.501
2026,1,Energy,MLE,India,21.38,97910.22,0.713,0.147,0.539
2026,1,Energy,MLE,,33.04,142465.77,0.579,0.154,0.48
2026,1,Energy,QA-Automation,NA,33.27,167876.16,0.526,0.145,0.476
2026,1,Energy,QA-Automation,EU,24.52,130712.85,0.727,0.167,0.493
2026,1,Energy,QA-Automation,APAC,20.18,98155.07,0.636,0.203,0.42
2026,1,Energy,QA-Automation,India,12.63,68723.46,0.632,0.172,0.383
2026,1,Energy,QA-Automation,,19.24,98093.56,0.5,0.157,0.367
2026,1,Energy,Kubernetes,NA,38.27,248211.26,0.521,0.149,0.427
2026,1,Energy,Kubernetes,EU,30.52,187314.15,0.65,0.199,0.401
2026,1,Energy,Kubernetes,APAC,21.55,146318.36,0.52,0.16,0.502
2026,1,Energy,Kubernetes,India,14.07,104241.8,0.743,0.203,0.509
2026,1,Energy,Kubernetes,,22.97,149002.17,0.513,0.158,0.466
2026,1,Retail,Python,NA,39.49,257049.01,0.725,0.146,0.463
2026,1,Retail,Python,EU,30.98,199473.88,0.534,0.152,0.411
2026,1,Retail,Python,APAC,24.49,150443.48,0.694,0.187,0.49
2026,1,Retail,Python,India,14.1,107669.3,0.639,0.173,0.457
2026,1,Retail,Python,,21.8,150480.78,0.5,0.184,0.468
2026,1,Retail,Java,NA,51.47,177790.91,0.683,0.182,0.51
2026,1,Retail,Java,EU,38.34,136318.29,0.657,0.196,0.46
2026,1,Retail,Java,APAC,30.69,102752.16,0.59,0.2,0.498
2026,1,Retail,Java,India,19.92,75878.59,0.558,0.183,0.474
2026,1,Retail,Java,,29.46,105753.17,0.623,0.196,0.519
2026,1,Retail,AWS,NA,52.17,185119.07,0.529,0.163,0.385
2026,1,Retail,AWS,EU,38.94,141266.47,0.745,0.204,0.361
2026,1,Retail,AWS,APAC,31.54,109947.41,0.559,0.161,0.528
2026,1,Retail,AWS,India,20.58,73444.55,0.68,0.201,0.352
2026,1,Retail,AWS,,29.23,107368.45,0.634,0.209,0.381
2026,1,Retail,Azure,NA,56.05,210285.75,0.605,0.173,0.406
2026,1,Retail,Azure,EU,42.45,164981.78,0.677,0.142,0.525
2026,1,Retail,Azure,APAC,33.97,126012.04,0.587,0.186,0.448
2026,1,Retail,Azure,India,22.79,89321.4,0.504,0.161,0.427
2026,1,Retail,Azure,,33.05,123252.21,0.634,0.183,0.359
2026,1,Retail,React,NA,52.6,187220.64,0.512,0.187,0.391
2026,1,Retail,React,EU,39.96,143689.95,0.754,0.206,0.515
2026,1,Retail,React,APAC,29.08,106431.71,0.586,0.208,0.38
2026,1,Retail,React,India,22.42,78356.3,0.573,0.204,0.407
2026,1,Retail,React,,31.76,108169.46,0.636,0.154,0.415
2026,1,Retail,DevOps,NA,49.29,266409.78,0.728,0.169,0.454
2026,1,Retail,DevOps,EU,38.21,205248.12,0.753,0.176,0.444
2026,1,Retail,DevOps,APAC,29.34,157549.59,0.59,0.161,0.533
2026,1,Retail,DevOps,India,20.61,108985.03,0.709,0.202,0.541
2026,1,Retail,DevOps,,27.91,156448.86,0.769,0.199,0.369
2026,1,Retail,DataSci,NA,55.19,180589.3,0.716,0.17,0.478
2026,1,Retail,DataSci,EU,42.8,136263.15,0.636,0.156,0.416
2026,1,Retail,DataSci,APAC,31.31,103999.37,0.604,0.178,0.506
2026,1,Retail,DataSci,India,22.11,73417.86,0.507,0.174,0.529
2026,1,Retail,DataSci,,29.54,103952.13,0.729,0.171,0.465
2026,1,Retail,MLE,NA,52.76,240112.99,0.593,0.147,0.43
2026,1,Retail,MLE,EU,39.81,183009.36,0.593,0.198,0.432
2026,1,Retail,MLE,APAC,32.03,137654.29,0.5,0.18,0.486
2026,1,Retail,MLE,India,24.36,95234.04,0.542,0.145,0.52
2026,1,Retail,MLE,,33.41,140436.31,0.553,0.18,0.536
2026,1,Retail,QA-Automation,NA,32.68,166862.55,0.627,0.15,0.437
2026,1,Retail,QA-Automation,EU,24.95,131826.68,0.764,0.21,0.446
